Entity,Code,Date,cases
Philippines,PHL,"Feb 13, 2020",3
Philippines,PHL,"Feb 14, 2020",3
Philippines,PHL,"Feb 15, 2020",3
Philippines,PHL,"Feb 16, 2020",3
Philippines,PHL,"Feb 17, 2020",3
Philippines,PHL,"Feb 18, 2020",3
Philippines,PHL,"Feb 19, 2020",3
Philippines,PHL,"Feb 20, 2020",3
Philippines,PHL,"Feb 21, 2020",3
Philippines,PHL,"Feb 22, 2020",3
Philippines,PHL,"Feb 23, 2020",3
Philippines,PHL,"Feb 24, 2020",3
Philippines,PHL,"Feb 25, 2020",3
Philippines,PHL,"Feb 26, 2020",3
Philippines,PHL,"Feb 27, 2020",3
Philippines,PHL,"Feb 28, 2020",3
Philippines,PHL,"Feb 29, 2020",3
Philippines,PHL,"Mar 1, 2020",3
Philippines,PHL,"Mar 2, 2020",3
Philippines,PHL,"Mar 7, 2020",5
Philippines,PHL,"Mar 8, 2020",6
Philippines,PHL,"Mar 9, 2020",10
Philippines,PHL,"Mar 10, 2020",33
Philippines,PHL,"Mar 11, 2020",33
Philippines,PHL,"Mar 12, 2020",49
Philippines,PHL,"Mar 13, 2020",52
Philippines,PHL,"Mar 14, 2020",64
Philippines,PHL,"Mar 15, 2020",111
Philippines,PHL,"Mar 16, 2020",140
Philippines,PHL,"Mar 17, 2020",142
Philippines,PHL,"Mar 18, 2020",187
Philippines,PHL,"Mar 19, 2020",202
Philippines,PHL,"Mar 20, 2020",230
Philippines,PHL,"Mar 21, 2020",230
Philippines,PHL,"Mar 22, 2020",380
Philippines,PHL,"Mar 23, 2020",380
Philippines,PHL,"Mar 24, 2020",462
Philippines,PHL,"Mar 25, 2020",552
Philippines,PHL,"Mar 26, 2020",636
Philippines,PHL,"Mar 27, 2020",707
Philippines,PHL,"Mar 28, 2020",803
Philippines,PHL,"Mar 29, 2020",1075
Philippines,PHL,"Mar 30, 2020",1418
Philippines,PHL,"Mar 31, 2020",2084
Philippines,PHL,"Apr 1, 2020",2084
Philippines,PHL,"Apr 2, 2020",2311
Philippines,PHL,"Apr 3, 2020",2633
Philippines,PHL,"Apr 4, 2020",3018
Philippines,PHL,"Apr 5, 2020",3094
Philippines,PHL,"Apr 6, 2020",3246
Philippines,PHL,"Apr 7, 2020",3660
Philippines,PHL,"Apr 8, 2020",3764
Philippines,PHL,"Apr 9, 2020",3870
Philippines,PHL,"Apr 10, 2020",4076
Philippines,PHL,"Apr 11, 2020",4076
Philippines,PHL,"Apr 12, 2020",4428
Philippines,PHL,"Apr 13, 2020",4648
Philippines,PHL,"Apr 14, 2020",4932
Philippines,PHL,"Apr 15, 2020",5223
Philippines,PHL,"Apr 16, 2020",5453
Philippines,PHL,"Apr 17, 2020",5660
Philippines,PHL,"Apr 18, 2020",5878
Philippines,PHL,"Apr 19, 2020",6087
Philippines,PHL,"Apr 20, 2020",6259
Philippines,PHL,"Apr 21, 2020",6459
Philippines,PHL,"Apr 22, 2020",6599
Philippines,PHL,"Apr 23, 2020",6710
Philippines,PHL,"Apr 24, 2020",6981
Philippines,PHL,"Apr 25, 2020",7192
Philippines,PHL,"Apr 26, 2020",7294
Philippines,PHL,"Apr 27, 2020",7579
Philippines,PHL,"Apr 28, 2020",7777
Philippines,PHL,"Apr 29, 2020",7958
Philippines,PHL,"Apr 30, 2020",8212
Philippines,PHL,"May 1, 2020",8488
Philippines,PHL,"May 2, 2020",8772
Philippines,PHL,"May 3, 2020",8928
Philippines,PHL,"May 4, 2020",9223
Philippines,PHL,"May 5, 2020",9485
Philippines,PHL,"May 6, 2020",9684
Philippines,PHL,"May 7, 2020",10004
Philippines,PHL,"May 8, 2020",10343
Philippines,PHL,"May 9, 2020",10463
Philippines,PHL,"May 10, 2020",10610
Philippines,PHL,"May 11, 2020",10794
Philippines,PHL,"May 12, 2020",11086
Philippines,PHL,"May 13, 2020",11350
Philippines,PHL,"May 14, 2020",11618
Philippines,PHL,"May 15, 2020",11876
Philippines,PHL,"May 16, 2020",12091
Philippines,PHL,"May 17, 2020",12305
Poland,POL,"Mar 4, 2020",1
Poland,POL,"Mar 7, 2020",5
Poland,POL,"Mar 8, 2020",6
Poland,POL,"Mar 9, 2020",11
Poland,POL,"Mar 10, 2020",17
Poland,POL,"Mar 11, 2020",22
Poland,POL,"Mar 12, 2020",31
Poland,POL,"Mar 13, 2020",49
Poland,POL,"Mar 14, 2020",68
Poland,POL,"Mar 15, 2020",104
Poland,POL,"Mar 16, 2020",125
Poland,POL,"Mar 17, 2020",177
Poland,POL,"Mar 18, 2020",238
Poland,POL,"Mar 19, 2020",287
Poland,POL,"Mar 20, 2020",355
Poland,POL,"Mar 21, 2020",425
Poland,POL,"Mar 22, 2020",536
Poland,POL,"Mar 23, 2020",634
Poland,POL,"Mar 24, 2020",749
Poland,POL,"Mar 25, 2020",901
Poland,POL,"Mar 26, 2020",1051
Poland,POL,"Mar 27, 2020",1221
Poland,POL,"Mar 28, 2020",1389
Poland,POL,"Mar 29, 2020",1638
Poland,POL,"Mar 30, 2020",1862
Poland,POL,"Mar 31, 2020",2055
Poland,POL,"Apr 1, 2020",2311
Poland,POL,"Apr 2, 2020",2554
Poland,POL,"Apr 3, 2020",2946
Poland,POL,"Apr 4, 2020",3383
Poland,POL,"Apr 5, 2020",3627
Poland,POL,"Apr 6, 2020",4102
Poland,POL,"Apr 7, 2020",4413
Poland,POL,"Apr 8, 2020",4848
Poland,POL,"Apr 9, 2020",5205
Poland,POL,"Apr 10, 2020",5575
Poland,POL,"Apr 11, 2020",5955
Poland,POL,"Apr 12, 2020",6356
Poland,POL,"Apr 13, 2020",6674
Poland,POL,"Apr 14, 2020",6934
Poland,POL,"Apr 15, 2020",7202
Poland,POL,"Apr 16, 2020",7582
Poland,POL,"Apr 17, 2020",7918
Poland,POL,"Apr 18, 2020",8379
Poland,POL,"Apr 19, 2020",8742
Poland,POL,"Apr 20, 2020",9287
Poland,POL,"Apr 21, 2020",9593
Poland,POL,"Apr 22, 2020",9856
Poland,POL,"Apr 23, 2020",10169
Poland,POL,"Apr 24, 2020",10511
Poland,POL,"Apr 25, 2020",10892
Poland,POL,"Apr 26, 2020",11273
Poland,POL,"Apr 27, 2020",11617
Poland,POL,"Apr 28, 2020",11902
Poland,POL,"Apr 29, 2020",12218
Poland,POL,"Apr 30, 2020",12640
Poland,POL,"May 1, 2020",12877
Poland,POL,"May 2, 2020",13105
Poland,POL,"May 3, 2020",13375
Poland,POL,"May 4, 2020",13693
Poland,POL,"May 5, 2020",14006
Poland,POL,"May 6, 2020",14431
Poland,POL,"May 7, 2020",14740
Poland,POL,"May 8, 2020",15047
Poland,POL,"May 9, 2020",15366
Poland,POL,"May 10, 2020",15651
Poland,POL,"May 11, 2020",15996
Poland,POL,"May 12, 2020",16326
Poland,POL,"May 13, 2020",16921
Poland,POL,"May 14, 2020",17204
Poland,POL,"May 15, 2020",17615
Poland,POL,"May 16, 2020",18016
Poland,POL,"May 17, 2020",18257
Portugal,PRT,"Mar 3, 2020",2
Portugal,PRT,"Mar 4, 2020",4
Portugal,PRT,"Mar 5, 2020",5
Portugal,PRT,"Mar 6, 2020",9
Portugal,PRT,"Mar 7, 2020",13
Portugal,PRT,"Mar 8, 2020",21
Portugal,PRT,"Mar 9, 2020",30
Portugal,PRT,"Mar 10, 2020",39
Portugal,PRT,"Mar 11, 2020",41
Portugal,PRT,"Mar 12, 2020",59
Portugal,PRT,"Mar 13, 2020",78
Portugal,PRT,"Mar 14, 2020",112
Portugal,PRT,"Mar 15, 2020",169
Portugal,PRT,"Mar 16, 2020",245
Portugal,PRT,"Mar 17, 2020",331
Portugal,PRT,"Mar 18, 2020",448
Portugal,PRT,"Mar 19, 2020",642
Portugal,PRT,"Mar 20, 2020",785
Portugal,PRT,"Mar 21, 2020",1020
Portugal,PRT,"Mar 22, 2020",1280
Portugal,PRT,"Mar 23, 2020",1600
Portugal,PRT,"Mar 24, 2020",2060
Portugal,PRT,"Mar 25, 2020",2362
Portugal,PRT,"Mar 26, 2020",2995
Portugal,PRT,"Mar 27, 2020",3544
Portugal,PRT,"Mar 28, 2020",4268
Portugal,PRT,"Mar 29, 2020",5170
Portugal,PRT,"Mar 30, 2020",5962
Portugal,PRT,"Mar 31, 2020",6408
Portugal,PRT,"Apr 1, 2020",7443
Portugal,PRT,"Apr 2, 2020",8251
Portugal,PRT,"Apr 3, 2020",9034
Portugal,PRT,"Apr 4, 2020",9886
Portugal,PRT,"Apr 5, 2020",10524
Portugal,PRT,"Apr 6, 2020",11278
Portugal,PRT,"Apr 7, 2020",11730
Portugal,PRT,"Apr 8, 2020",12442
Portugal,PRT,"Apr 9, 2020",13141
Portugal,PRT,"Apr 10, 2020",13956
Portugal,PRT,"Apr 11, 2020",15472
Portugal,PRT,"Apr 12, 2020",15987
Portugal,PRT,"Apr 13, 2020",16585
Portugal,PRT,"Apr 14, 2020",16934
Portugal,PRT,"Apr 15, 2020",17448
Portugal,PRT,"Apr 16, 2020",18091
Portugal,PRT,"Apr 17, 2020",18841
Portugal,PRT,"Apr 18, 2020",19022
Portugal,PRT,"Apr 19, 2020",19685
Portugal,PRT,"Apr 20, 2020",20206
Portugal,PRT,"Apr 21, 2020",20863
Portugal,PRT,"Apr 22, 2020",21379
Portugal,PRT,"Apr 23, 2020",21982
Portugal,PRT,"Apr 24, 2020",22353
Portugal,PRT,"Apr 25, 2020",23271
Portugal,PRT,"Apr 26, 2020",23683
Portugal,PRT,"Apr 27, 2020",23846
Portugal,PRT,"Apr 28, 2020",24144
Portugal,PRT,"Apr 29, 2020",24324
Portugal,PRT,"Apr 30, 2020",24692
Portugal,PRT,"May 1, 2020",24987
Portugal,PRT,"May 2, 2020",25351
Portugal,PRT,"May 3, 2020",25190
Portugal,PRT,"May 4, 2020",25524
Portugal,PRT,"May 5, 2020",25524
Portugal,PRT,"May 6, 2020",25702
Portugal,PRT,"May 7, 2020",26182
Portugal,PRT,"May 8, 2020",26715
Portugal,PRT,"May 9, 2020",27268
Portugal,PRT,"May 10, 2020",27406
Portugal,PRT,"May 11, 2020",27581
Portugal,PRT,"May 12, 2020",27679
Portugal,PRT,"May 13, 2020",27913
Portugal,PRT,"May 14, 2020",28132
Portugal,PRT,"May 15, 2020",28319
Portugal,PRT,"May 16, 2020",28583
Portugal,PRT,"May 17, 2020",28810
Puerto Rico,PRI,"Mar 28, 2020",64
Puerto Rico,PRI,"Mar 29, 2020",100
Puerto Rico,PRI,"Mar 30, 2020",127
Puerto Rico,PRI,"Mar 31, 2020",174
Puerto Rico,PRI,"Apr 1, 2020",239
Puerto Rico,PRI,"Apr 2, 2020",286
Puerto Rico,PRI,"Apr 3, 2020",316
Puerto Rico,PRI,"Apr 4, 2020",378
Puerto Rico,PRI,"Apr 5, 2020",452
Puerto Rico,PRI,"Apr 6, 2020",475
Puerto Rico,PRI,"Apr 7, 2020",513
Puerto Rico,PRI,"Apr 8, 2020",573
Puerto Rico,PRI,"Apr 9, 2020",620
Puerto Rico,PRI,"Apr 10, 2020",683
Puerto Rico,PRI,"Apr 11, 2020",725
Puerto Rico,PRI,"Apr 12, 2020",788
Puerto Rico,PRI,"Apr 13, 2020",897
Puerto Rico,PRI,"Apr 14, 2020",903
Puerto Rico,PRI,"Apr 15, 2020",923
Puerto Rico,PRI,"Apr 16, 2020",974
Puerto Rico,PRI,"Apr 17, 2020",1043
Puerto Rico,PRI,"Apr 18, 2020",1068
Puerto Rico,PRI,"Apr 19, 2020",1118
Puerto Rico,PRI,"Apr 20, 2020",1213
Puerto Rico,PRI,"Apr 21, 2020",1252
Puerto Rico,PRI,"Apr 22, 2020",1252
Puerto Rico,PRI,"Apr 23, 2020",1252
Puerto Rico,PRI,"Apr 24, 2020",1252
Puerto Rico,PRI,"Apr 25, 2020",1276
Puerto Rico,PRI,"Apr 26, 2020",1307
Puerto Rico,PRI,"Apr 27, 2020",1371
Puerto Rico,PRI,"Apr 28, 2020",1389
Puerto Rico,PRI,"Apr 29, 2020",1400
Puerto Rico,PRI,"Apr 30, 2020",1433
Puerto Rico,PRI,"May 1, 2020",1539
Puerto Rico,PRI,"May 2, 2020",1575
Puerto Rico,PRI,"May 3, 2020",1757
Puerto Rico,PRI,"May 4, 2020",1808
Puerto Rico,PRI,"May 5, 2020",1843
Puerto Rico,PRI,"May 6, 2020",1924
Puerto Rico,PRI,"May 7, 2020",1968
Puerto Rico,PRI,"May 8, 2020",2031
Puerto Rico,PRI,"May 9, 2020",2156
Puerto Rico,PRI,"May 10, 2020",2173
Puerto Rico,PRI,"May 11, 2020",2198
Puerto Rico,PRI,"May 12, 2020",2256
Puerto Rico,PRI,"May 13, 2020",2299
Puerto Rico,PRI,"May 14, 2020",2329
Puerto Rico,PRI,"May 15, 2020",2427
Puerto Rico,PRI,"May 16, 2020",2542
Puerto Rico,PRI,"May 17, 2020",2589
Qatar,QAT,"Dec 31, 2019",0
Qatar,QAT,"Jan 1, 2020",0
Qatar,QAT,"Jan 2, 2020",0
Qatar,QAT,"Jan 3, 2020",0
Qatar,QAT,"Jan 4, 2020",0
Qatar,QAT,"Jan 5, 2020",0
Qatar,QAT,"Jan 6, 2020",0
Qatar,QAT,"Jan 7, 2020",0
Qatar,QAT,"Jan 8, 2020",0
Qatar,QAT,"Jan 9, 2020",0
Qatar,QAT,"Jan 10, 2020",0
Qatar,QAT,"Jan 11, 2020",0
Qatar,QAT,"Jan 12, 2020",0
Qatar,QAT,"Jan 13, 2020",0
Qatar,QAT,"Jan 14, 2020",0
Qatar,QAT,"Jan 15, 2020",0
Qatar,QAT,"Jan 16, 2020",0
Qatar,QAT,"Jan 17, 2020",0
Qatar,QAT,"Jan 18, 2020",0
Qatar,QAT,"Jan 19, 2020",0
Qatar,QAT,"Jan 20, 2020",0
Qatar,QAT,"Jan 21, 2020",0
Qatar,QAT,"Jan 22, 2020",0
Qatar,QAT,"Jan 23, 2020",0
Qatar,QAT,"Jan 24, 2020",0
Qatar,QAT,"Jan 25, 2020",0
Qatar,QAT,"Jan 26, 2020",0
Qatar,QAT,"Jan 27, 2020",0
Qatar,QAT,"Jan 28, 2020",0
Qatar,QAT,"Jan 29, 2020",0
Qatar,QAT,"Jan 30, 2020",0
Qatar,QAT,"Jan 31, 2020",0
Qatar,QAT,"Feb 1, 2020",0
Qatar,QAT,"Feb 2, 2020",0
Qatar,QAT,"Feb 3, 2020",0
Qatar,QAT,"Feb 4, 2020",0
Qatar,QAT,"Feb 5, 2020",0
Qatar,QAT,"Feb 6, 2020",0
Qatar,QAT,"Feb 7, 2020",0
Qatar,QAT,"Feb 8, 2020",0
Qatar,QAT,"Feb 9, 2020",0
Qatar,QAT,"Feb 10, 2020",0
Qatar,QAT,"Feb 11, 2020",0
Qatar,QAT,"Feb 12, 2020",0
Qatar,QAT,"Feb 13, 2020",0
Qatar,QAT,"Feb 14, 2020",0
Qatar,QAT,"Feb 15, 2020",0
Qatar,QAT,"Feb 16, 2020",0
Qatar,QAT,"Feb 17, 2020",0
Qatar,QAT,"Feb 18, 2020",0
Qatar,QAT,"Feb 19, 2020",0
Qatar,QAT,"Feb 20, 2020",0
Qatar,QAT,"Feb 21, 2020",0
Qatar,QAT,"Feb 22, 2020",0
Qatar,QAT,"Feb 23, 2020",0
Qatar,QAT,"Feb 24, 2020",0
Qatar,QAT,"Feb 25, 2020",0
Qatar,QAT,"Feb 26, 2020",0
Qatar,QAT,"Feb 27, 2020",0
Qatar,QAT,"Feb 28, 2020",0
Qatar,QAT,"Feb 29, 2020",0
Qatar,QAT,"Mar 1, 2020",1
Qatar,QAT,"Mar 2, 2020",3
Qatar,QAT,"Mar 4, 2020",8
Qatar,QAT,"Mar 7, 2020",11
Qatar,QAT,"Mar 8, 2020",12
Qatar,QAT,"Mar 9, 2020",15
Qatar,QAT,"Mar 10, 2020",18
Qatar,QAT,"Mar 11, 2020",24
Qatar,QAT,"Mar 12, 2020",262
Qatar,QAT,"Mar 14, 2020",320
Qatar,QAT,"Mar 15, 2020",337
Qatar,QAT,"Mar 16, 2020",401
Qatar,QAT,"Mar 17, 2020",439
Qatar,QAT,"Mar 18, 2020",442
Qatar,QAT,"Mar 19, 2020",452
Qatar,QAT,"Mar 20, 2020",460
Qatar,QAT,"Mar 21, 2020",470
Qatar,QAT,"Mar 22, 2020",481
Qatar,QAT,"Mar 23, 2020",494
Qatar,QAT,"Mar 24, 2020",501
Qatar,QAT,"Mar 25, 2020",526
Qatar,QAT,"Mar 26, 2020",537
Qatar,QAT,"Mar 27, 2020",549
Qatar,QAT,"Mar 28, 2020",562
Qatar,QAT,"Mar 29, 2020",590
Qatar,QAT,"Mar 30, 2020",634
Qatar,QAT,"Mar 31, 2020",693
Qatar,QAT,"Apr 1, 2020",781
Qatar,QAT,"Apr 2, 2020",835
Qatar,QAT,"Apr 3, 2020",949
Qatar,QAT,"Apr 4, 2020",949
Qatar,QAT,"Apr 5, 2020",1325
Qatar,QAT,"Apr 6, 2020",1604
Qatar,QAT,"Apr 7, 2020",1832
Qatar,QAT,"Apr 8, 2020",2057
Qatar,QAT,"Apr 9, 2020",2210
Qatar,QAT,"Apr 10, 2020",2376
Qatar,QAT,"Apr 11, 2020",2512
Qatar,QAT,"Apr 12, 2020",2728
Qatar,QAT,"Apr 13, 2020",2979
Qatar,QAT,"Apr 14, 2020",3231
Qatar,QAT,"Apr 15, 2020",3428
Qatar,QAT,"Apr 16, 2020",3711
Qatar,QAT,"Apr 17, 2020",4103
Qatar,QAT,"Apr 18, 2020",4663
Qatar,QAT,"Apr 19, 2020",5008
Qatar,QAT,"Apr 20, 2020",5448
Qatar,QAT,"Apr 21, 2020",6015
Qatar,QAT,"Apr 22, 2020",6533
Qatar,QAT,"Apr 23, 2020",7141
Qatar,QAT,"Apr 24, 2020",7764
Qatar,QAT,"Apr 25, 2020",8525
Qatar,QAT,"Apr 26, 2020",9358
Qatar,QAT,"Apr 27, 2020",10287
Qatar,QAT,"Apr 28, 2020",11244
Qatar,QAT,"Apr 29, 2020",11921
Qatar,QAT,"Apr 30, 2020",12564
Qatar,QAT,"May 1, 2020",13409
Qatar,QAT,"May 2, 2020",14096
Qatar,QAT,"May 3, 2020",14872
Qatar,QAT,"May 4, 2020",15551
Qatar,QAT,"May 5, 2020",16191
Qatar,QAT,"May 6, 2020",17142
Qatar,QAT,"May 7, 2020",17972
Qatar,QAT,"May 8, 2020",18890
Qatar,QAT,"May 9, 2020",20201
Qatar,QAT,"May 10, 2020",21331
Qatar,QAT,"May 11, 2020",22520
Qatar,QAT,"May 12, 2020",23623
Qatar,QAT,"May 13, 2020",25149
Qatar,QAT,"May 14, 2020",26539
Qatar,QAT,"May 15, 2020",28272
Qatar,QAT,"May 16, 2020",29425
Qatar,QAT,"May 17, 2020",30972
Romania,ROU,"Dec 31, 2019",0
Romania,ROU,"Jan 1, 2020",0
Romania,ROU,"Jan 2, 2020",0
Romania,ROU,"Jan 3, 2020",0
Romania,ROU,"Jan 4, 2020",0
Romania,ROU,"Jan 5, 2020",0
Romania,ROU,"Jan 6, 2020",0
Romania,ROU,"Jan 7, 2020",0
Romania,ROU,"Jan 8, 2020",0
Romania,ROU,"Jan 9, 2020",0
Romania,ROU,"Jan 10, 2020",0
Romania,ROU,"Jan 11, 2020",0
Romania,ROU,"Jan 12, 2020",0
Romania,ROU,"Jan 13, 2020",0
Romania,ROU,"Jan 14, 2020",0
Romania,ROU,"Jan 15, 2020",0
Romania,ROU,"Jan 16, 2020",0
Romania,ROU,"Jan 17, 2020",0
Romania,ROU,"Jan 18, 2020",0
Romania,ROU,"Jan 19, 2020",0
Romania,ROU,"Jan 20, 2020",0
Romania,ROU,"Jan 21, 2020",0
Romania,ROU,"Jan 22, 2020",0
Romania,ROU,"Jan 23, 2020",0
Romania,ROU,"Jan 24, 2020",0
Romania,ROU,"Jan 25, 2020",0
Romania,ROU,"Jan 26, 2020",0
Romania,ROU,"Jan 27, 2020",0
Romania,ROU,"Jan 28, 2020",0
Romania,ROU,"Jan 29, 2020",0
Romania,ROU,"Jan 30, 2020",0
Romania,ROU,"Jan 31, 2020",0
Romania,ROU,"Feb 1, 2020",0
Romania,ROU,"Feb 2, 2020",0
Romania,ROU,"Feb 3, 2020",0
Romania,ROU,"Feb 4, 2020",0
Romania,ROU,"Feb 5, 2020",0
Romania,ROU,"Feb 6, 2020",0
Romania,ROU,"Feb 7, 2020",0
Romania,ROU,"Feb 8, 2020",0
Romania,ROU,"Feb 9, 2020",0
Romania,ROU,"Feb 10, 2020",0
Romania,ROU,"Feb 11, 2020",0
Romania,ROU,"Feb 12, 2020",0
Romania,ROU,"Feb 13, 2020",0
Romania,ROU,"Feb 14, 2020",0
Romania,ROU,"Feb 15, 2020",0
Romania,ROU,"Feb 16, 2020",0
Romania,ROU,"Feb 17, 2020",0
Romania,ROU,"Feb 18, 2020",0
Romania,ROU,"Feb 19, 2020",0
Romania,ROU,"Feb 20, 2020",0
Romania,ROU,"Feb 21, 2020",0
Romania,ROU,"Feb 22, 2020",0
Romania,ROU,"Feb 23, 2020",0
Romania,ROU,"Feb 24, 2020",0
Romania,ROU,"Feb 25, 2020",0
Romania,ROU,"Feb 26, 2020",0
Romania,ROU,"Feb 27, 2020",1
Romania,ROU,"Feb 28, 2020",1
Romania,ROU,"Feb 29, 2020",3
Romania,ROU,"Mar 1, 2020",3
Romania,ROU,"Mar 2, 2020",3
Romania,ROU,"Mar 4, 2020",4
Romania,ROU,"Mar 6, 2020",6
Romania,ROU,"Mar 7, 2020",7
Romania,ROU,"Mar 8, 2020",13
Romania,ROU,"Mar 9, 2020",15
Romania,ROU,"Mar 10, 2020",17
Romania,ROU,"Mar 11, 2020",25
Romania,ROU,"Mar 12, 2020",45
Romania,ROU,"Mar 13, 2020",64
Romania,ROU,"Mar 14, 2020",89
Romania,ROU,"Mar 15, 2020",113
Romania,ROU,"Mar 16, 2020",139
Romania,ROU,"Mar 17, 2020",184
Romania,ROU,"Mar 18, 2020",217
Romania,ROU,"Mar 19, 2020",260
Romania,ROU,"Mar 20, 2020",277
Romania,ROU,"Mar 21, 2020",308
Romania,ROU,"Mar 22, 2020",367
Romania,ROU,"Mar 23, 2020",433
Romania,ROU,"Mar 24, 2020",576
Romania,ROU,"Mar 25, 2020",762
Romania,ROU,"Mar 26, 2020",906
Romania,ROU,"Mar 27, 2020",1029
Romania,ROU,"Mar 28, 2020",1292
Romania,ROU,"Mar 29, 2020",1452
Romania,ROU,"Mar 30, 2020",1760
Romania,ROU,"Mar 31, 2020",1952
Romania,ROU,"Apr 1, 2020",2245
Romania,ROU,"Apr 2, 2020",2460
Romania,ROU,"Apr 3, 2020",2738
Romania,ROU,"Apr 4, 2020",3183
Romania,ROU,"Apr 5, 2020",3613
Romania,ROU,"Apr 6, 2020",3864
Romania,ROU,"Apr 7, 2020",4057
Romania,ROU,"Apr 8, 2020",4417
Romania,ROU,"Apr 9, 2020",4761
Romania,ROU,"Apr 10, 2020",5202
Romania,ROU,"Apr 11, 2020",5467
Romania,ROU,"Apr 12, 2020",5990
Romania,ROU,"Apr 13, 2020",6300
Romania,ROU,"Apr 14, 2020",6633
Romania,ROU,"Apr 15, 2020",6879
Romania,ROU,"Apr 16, 2020",7216
Romania,ROU,"Apr 17, 2020",7707
Romania,ROU,"Apr 18, 2020",8067
Romania,ROU,"Apr 19, 2020",8418
Romania,ROU,"Apr 20, 2020",8746
Romania,ROU,"Apr 21, 2020",8936
Romania,ROU,"Apr 22, 2020",9242
Romania,ROU,"Apr 23, 2020",9710
Romania,ROU,"Apr 24, 2020",10096
Romania,ROU,"Apr 25, 2020",10417
Romania,ROU,"Apr 26, 2020",10635
Romania,ROU,"Apr 27, 2020",11036
Romania,ROU,"Apr 28, 2020",11339
Romania,ROU,"Apr 29, 2020",11616
Romania,ROU,"Apr 30, 2020",11978
Romania,ROU,"May 1, 2020",12240
Romania,ROU,"May 2, 2020",12567
Romania,ROU,"May 3, 2020",12732
Romania,ROU,"May 4, 2020",13163
Romania,ROU,"May 5, 2020",13512
Romania,ROU,"May 6, 2020",13837
Romania,ROU,"May 7, 2020",14107
Romania,ROU,"May 8, 2020",14499
Romania,ROU,"May 9, 2020",14811
Romania,ROU,"May 10, 2020",15131
Romania,ROU,"May 11, 2020",15362
Romania,ROU,"May 12, 2020",15588
Romania,ROU,"May 13, 2020",15778
Romania,ROU,"May 14, 2020",16002
Romania,ROU,"May 15, 2020",16247
Romania,ROU,"May 16, 2020",16437
Romania,ROU,"May 17, 2020",16704
Russia,RUS,"Dec 31, 2019",0
Russia,RUS,"Jan 1, 2020",0
Russia,RUS,"Jan 2, 2020",0
Russia,RUS,"Jan 3, 2020",0
Russia,RUS,"Jan 4, 2020",0
Russia,RUS,"Jan 5, 2020",0
Russia,RUS,"Jan 6, 2020",0
Russia,RUS,"Jan 7, 2020",0
Russia,RUS,"Jan 8, 2020",0
Russia,RUS,"Jan 9, 2020",0
Russia,RUS,"Jan 10, 2020",0
Russia,RUS,"Jan 11, 2020",0
Russia,RUS,"Jan 12, 2020",0
Russia,RUS,"Jan 13, 2020",0
Russia,RUS,"Jan 14, 2020",0
Russia,RUS,"Jan 15, 2020",0
Russia,RUS,"Jan 16, 2020",0
Russia,RUS,"Jan 17, 2020",0
Russia,RUS,"Jan 18, 2020",0
Russia,RUS,"Jan 19, 2020",0
Russia,RUS,"Jan 20, 2020",0
Russia,RUS,"Jan 21, 2020",0
Russia,RUS,"Jan 22, 2020",0
Russia,RUS,"Jan 23, 2020",0
Russia,RUS,"Jan 24, 2020",0
Russia,RUS,"Jan 25, 2020",0
Russia,RUS,"Jan 26, 2020",0
Russia,RUS,"Jan 27, 2020",0
Russia,RUS,"Jan 28, 2020",0
Russia,RUS,"Jan 29, 2020",0
Russia,RUS,"Jan 30, 2020",0
Russia,RUS,"Jan 31, 2020",0
Russia,RUS,"Feb 1, 2020",2
Russia,RUS,"Feb 2, 2020",2
Russia,RUS,"Feb 3, 2020",2
Russia,RUS,"Feb 4, 2020",2
Russia,RUS,"Feb 5, 2020",2
Russia,RUS,"Feb 6, 2020",2
Russia,RUS,"Feb 7, 2020",2
Russia,RUS,"Feb 8, 2020",2
Russia,RUS,"Feb 9, 2020",2
Russia,RUS,"Feb 10, 2020",2
Russia,RUS,"Feb 11, 2020",2
Russia,RUS,"Feb 12, 2020",2
Russia,RUS,"Feb 13, 2020",2
Russia,RUS,"Feb 14, 2020",2
Russia,RUS,"Feb 15, 2020",2
Russia,RUS,"Feb 16, 2020",2
Russia,RUS,"Feb 17, 2020",2
Russia,RUS,"Feb 18, 2020",2
Russia,RUS,"Feb 19, 2020",2
Russia,RUS,"Feb 20, 2020",2
Russia,RUS,"Feb 21, 2020",2
Russia,RUS,"Feb 22, 2020",2
Russia,RUS,"Feb 23, 2020",2
Russia,RUS,"Feb 24, 2020",2
Russia,RUS,"Feb 25, 2020",2
Russia,RUS,"Feb 26, 2020",2
Russia,RUS,"Feb 27, 2020",2
Russia,RUS,"Feb 28, 2020",2
Russia,RUS,"Feb 29, 2020",2
Russia,RUS,"Mar 1, 2020",2
Russia,RUS,"Mar 2, 2020",2
Russia,RUS,"Mar 3, 2020",3
Russia,RUS,"Mar 4, 2020",4
Russia,RUS,"Mar 5, 2020",4
Russia,RUS,"Mar 6, 2020",4
Russia,RUS,"Mar 7, 2020",10
Russia,RUS,"Mar 8, 2020",10
Russia,RUS,"Mar 9, 2020",10
Russia,RUS,"Mar 10, 2020",10
Russia,RUS,"Mar 11, 2020",10
Russia,RUS,"Mar 12, 2020",25
Russia,RUS,"Mar 13, 2020",30
Russia,RUS,"Mar 14, 2020",45
Russia,RUS,"Mar 15, 2020",59
Russia,RUS,"Mar 16, 2020",63
Russia,RUS,"Mar 17, 2020",93
