Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Afghanistan,AFG,"Dec 31, 2019",0
Afghanistan,AFG,"Jan 1, 2020",0
Afghanistan,AFG,"Jan 2, 2020",0
Afghanistan,AFG,"Jan 3, 2020",0
Afghanistan,AFG,"Jan 4, 2020",0
Afghanistan,AFG,"Jan 5, 2020",0
Afghanistan,AFG,"Jan 6, 2020",0
Afghanistan,AFG,"Jan 7, 2020",0
Afghanistan,AFG,"Jan 8, 2020",0
Afghanistan,AFG,"Jan 9, 2020",0
Afghanistan,AFG,"Jan 10, 2020",0
Afghanistan,AFG,"Jan 11, 2020",0
Afghanistan,AFG,"Jan 12, 2020",0
Afghanistan,AFG,"Jan 13, 2020",0
Afghanistan,AFG,"Jan 14, 2020",0
Afghanistan,AFG,"Jan 15, 2020",0
Afghanistan,AFG,"Jan 16, 2020",0
Afghanistan,AFG,"Jan 17, 2020",0
Afghanistan,AFG,"Jan 18, 2020",0
Afghanistan,AFG,"Jan 19, 2020",0
Afghanistan,AFG,"Jan 20, 2020",0
Afghanistan,AFG,"Jan 21, 2020",0
Afghanistan,AFG,"Jan 22, 2020",0
Afghanistan,AFG,"Jan 23, 2020",0
Afghanistan,AFG,"Jan 24, 2020",0
Afghanistan,AFG,"Jan 25, 2020",0
Afghanistan,AFG,"Jan 26, 2020",0
Afghanistan,AFG,"Jan 27, 2020",0
Afghanistan,AFG,"Jan 28, 2020",0
Afghanistan,AFG,"Jan 29, 2020",0
Afghanistan,AFG,"Jan 30, 2020",0
Afghanistan,AFG,"Jan 31, 2020",0
Afghanistan,AFG,"Feb 1, 2020",0
Afghanistan,AFG,"Feb 2, 2020",0
Afghanistan,AFG,"Feb 3, 2020",0
Afghanistan,AFG,"Feb 4, 2020",0
Afghanistan,AFG,"Feb 5, 2020",0
Afghanistan,AFG,"Feb 6, 2020",0
Afghanistan,AFG,"Feb 7, 2020",0
Afghanistan,AFG,"Feb 8, 2020",0
Afghanistan,AFG,"Feb 9, 2020",0
Afghanistan,AFG,"Feb 10, 2020",0
Afghanistan,AFG,"Feb 11, 2020",0
Afghanistan,AFG,"Feb 12, 2020",0
Afghanistan,AFG,"Feb 13, 2020",0
Afghanistan,AFG,"Feb 14, 2020",0
Afghanistan,AFG,"Feb 15, 2020",0
Afghanistan,AFG,"Feb 16, 2020",0
Afghanistan,AFG,"Feb 17, 2020",0
Afghanistan,AFG,"Feb 18, 2020",0
Afghanistan,AFG,"Feb 19, 2020",0
Afghanistan,AFG,"Feb 20, 2020",0
Afghanistan,AFG,"Feb 21, 2020",0
Afghanistan,AFG,"Feb 22, 2020",0
Afghanistan,AFG,"Feb 23, 2020",0
Afghanistan,AFG,"Feb 24, 2020",0
Afghanistan,AFG,"Feb 25, 2020",0.02568822544993633
Afghanistan,AFG,"Feb 26, 2020",0.02568822544993633
Afghanistan,AFG,"Feb 27, 2020",0.02568822544993633
Afghanistan,AFG,"Feb 28, 2020",0.02568822544993633
Afghanistan,AFG,"Feb 29, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 1, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 2, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 8, 2020",0.10275290179974532
Afghanistan,AFG,"Mar 11, 2020",0.17981757814955432
Afghanistan,AFG,"Mar 15, 2020",0.2568822544993633
Afghanistan,AFG,"Mar 16, 2020",0.4110116071989813
Afghanistan,AFG,"Mar 17, 2020",0.5394527344486629
Afghanistan,AFG,"Mar 18, 2020",0.5651409598985992
Afghanistan,AFG,"Mar 19, 2020",0.5651409598985992
Afghanistan,AFG,"Mar 20, 2020",0.5651409598985992
Afghanistan,AFG,"Mar 21, 2020",0.6165174107984719
Afghanistan,AFG,"Mar 22, 2020",0.6165174107984719
Afghanistan,AFG,"Mar 23, 2020",0.8733996652978353
Afghanistan,AFG,"Mar 24, 2020",1.0275290179974532
Afghanistan,AFG,"Mar 25, 2020",1.0789054688973259
Afghanistan,AFG,"Mar 26, 2020",1.9266169087452247
Afghanistan,AFG,"Mar 27, 2020",1.9266169087452247
Afghanistan,AFG,"Mar 28, 2020",2.337628515944206
Afghanistan,AFG,"Mar 29, 2020",2.722951897693251
Afghanistan,AFG,"Mar 30, 2020",2.9284577012927415
Afghanistan,AFG,"Mar 31, 2020",3.6220397884410227
Afghanistan,AFG,"Apr 1, 2020",4.264245424689431
Afghanistan,AFG,"Apr 2, 2020",4.932139286387775
Afghanistan,AFG,"Apr 3, 2020",6.036732980735038
Afghanistan,AFG,"Apr 4, 2020",6.036732980735038
Afghanistan,AFG,"Apr 5, 2020",6.935820871482809
Afghanistan,AFG,"Apr 6, 2020",7.680779409530963
Afghanistan,AFG,"Apr 7, 2020",8.656931976628544
Afghanistan,AFG,"Apr 8, 2020",9.427578740126634
Afghanistan,AFG,"Apr 9, 2020",10.866119365323067
Afghanistan,AFG,"Apr 10, 2020",12.433101117769183
Afghanistan,AFG,"Apr 11, 2020",13.383565459416829
Afghanistan,AFG,"Apr 12, 2020",14.256965124714664
Afghanistan,AFG,"Apr 13, 2020",15.592752848111353
Afghanistan,AFG,"Apr 14, 2020",17.08266992420766
Afghanistan,AFG,"Apr 15, 2020",18.34139297125454
Afghanistan,AFG,"Apr 16, 2020",20.139568752750083
Afghanistan,AFG,"Apr 17, 2020",20.396451007249446
Afghanistan,AFG,"Apr 18, 2020",21.7065505051962
Afghanistan,AFG,"Apr 19, 2020",23.32490870854219
Afghanistan,AFG,"Apr 20, 2020",25.585472548136586
Afghanistan,AFG,"Apr 21, 2020",26.48456043888436
Afghanistan,AFG,"Apr 22, 2020",28.051542191330473
Africa,,"Dec 31, 2019",0
Africa,,"Jan 1, 2020",0
Africa,,"Jan 2, 2020",0
Africa,,"Jan 3, 2020",0
Africa,,"Jan 4, 2020",0
Africa,,"Jan 5, 2020",0
Africa,,"Jan 6, 2020",0
Africa,,"Jan 7, 2020",0
Africa,,"Jan 8, 2020",0
Africa,,"Jan 9, 2020",0
Africa,,"Jan 10, 2020",0
Africa,,"Jan 11, 2020",0
Africa,,"Jan 12, 2020",0
Africa,,"Jan 13, 2020",0
Africa,,"Jan 14, 2020",0
Africa,,"Jan 15, 2020",0
Africa,,"Jan 16, 2020",0
Africa,,"Jan 17, 2020",0
Africa,,"Jan 18, 2020",0
Africa,,"Jan 19, 2020",0
Africa,,"Jan 20, 2020",0
Africa,,"Jan 21, 2020",0
Africa,,"Jan 22, 2020",0
Africa,,"Jan 23, 2020",0
Africa,,"Jan 24, 2020",0
Africa,,"Jan 25, 2020",0
Africa,,"Jan 26, 2020",0
Africa,,"Jan 27, 2020",0
Africa,,"Jan 28, 2020",0
Africa,,"Jan 29, 2020",0
Africa,,"Jan 30, 2020",0
Africa,,"Jan 31, 2020",0
Africa,,"Feb 1, 2020",0
Africa,,"Feb 2, 2020",0
Africa,,"Feb 3, 2020",0
Africa,,"Feb 4, 2020",0
Africa,,"Feb 5, 2020",0
Africa,,"Feb 6, 2020",0
Africa,,"Feb 7, 2020",0
Africa,,"Feb 8, 2020",0
Africa,,"Feb 9, 2020",0
Africa,,"Feb 10, 2020",0
Africa,,"Feb 11, 2020",0
Africa,,"Feb 12, 2020",0
Africa,,"Feb 13, 2020",0
Africa,,"Feb 14, 2020",0
Africa,,"Feb 15, 2020",0.000745935706087332
Africa,,"Feb 16, 2020",0.000745935706087332
Africa,,"Feb 17, 2020",0.000745935706087332
Africa,,"Feb 18, 2020",0.000745935706087332
Africa,,"Feb 19, 2020",0.000745935706087332
Africa,,"Feb 20, 2020",0.000745935706087332
Africa,,"Feb 21, 2020",0.000745935706087332
Africa,,"Feb 22, 2020",0.000745935706087332
Africa,,"Feb 23, 2020",0.000745935706087332
Africa,,"Feb 24, 2020",0.000745935706087332
Africa,,"Feb 25, 2020",0.000745935706087332
Africa,,"Feb 26, 2020",0.001491871412174664
Africa,,"Feb 27, 2020",0.001491871412174664
Africa,,"Feb 28, 2020",0.002237807118261996
Africa,,"Feb 29, 2020",0.002237807118261996
Africa,,"Mar 1, 2020",0.0037296785304366605
Africa,,"Mar 2, 2020",0.004475614236523992
Africa,,"Mar 3, 2020",0.006713421354785989
Africa,,"Mar 4, 2020",0.008205292766960652
Africa,,"Mar 5, 2020",0.014918714121746642
Africa,,"Mar 6, 2020",0.02163213547653263
Africa,,"Mar 7, 2020",0.03207523536175528
Africa,,"Mar 8, 2020",0.03282117106784261
Africa,,"Mar 9, 2020",0.06191266360524856
Africa,,"Mar 10, 2020",0.07086389207829655
Africa,,"Mar 11, 2020",0.07832324913916987
Africa,,"Mar 12, 2020",0.08802041331830518
Africa,,"Mar 13, 2020",0.1186037772678858
Africa,,"Mar 14, 2020",0.1506790126296411
Africa,,"Mar 15, 2020",0.17827863375487238
Africa,,"Mar 16, 2020",0.2416831687722956
Africa,,"Mar 17, 2020",0.2998661538471075
Africa,,"Mar 18, 2020",0.36849223880714205
Africa,,"Mar 19, 2020",0.4721773019532812
Africa,,"Mar 20, 2020",0.5549761653289751
Africa,,"Mar 21, 2020",0.7272873134351487
Africa,,"Mar 22, 2020",0.8772203903587025
Africa,,"Mar 23, 2020",1.0361046957553042
Africa,,"Mar 24, 2020",1.2964362571797832
Africa,,"Mar 25, 2020",1.6432963605103925
Africa,,"Mar 26, 2020",2.0065670493749233
Africa,,"Mar 27, 2020",2.4451772445542743
Africa,,"Mar 28, 2020",2.8375394259562112
Africa,,"Mar 29, 2020",3.0762388519041575
Africa,,"Mar 30, 2020",3.45293638347826
Africa,,"Mar 31, 2020",3.8318717221706247
Africa,,"Apr 1, 2020",4.19663428244733
Africa,,"Apr 2, 2020",4.660606291633651
Africa,,"Apr 3, 2020",5.1342754649991065
Africa,,"Apr 4, 2020",5.60048528130369
Africa,,"Apr 5, 2020",6.295697359377082
Africa,,"Apr 6, 2020",6.843960103351272
Africa,,"Apr 7, 2020",7.311661791068029
Africa,,"Apr 8, 2020",7.850227370863083
Africa,,"Apr 9, 2020",8.537980091875603
Africa,,"Apr 10, 2020",9.160090470752438
Africa,,"Apr 11, 2020",9.661359265243124
Africa,,"Apr 12, 2020",10.193957359389481
Africa,,"Apr 13, 2020",10.832478323800236
Africa,,"Apr 14, 2020",11.406102881781395
Africa,,"Apr 15, 2020",12.144579230807853
Africa,,"Apr 16, 2020",12.862169380063866
Africa,,"Apr 17, 2020",13.67225555687471
Africa,,"Apr 18, 2020",14.841882744019646
Africa,,"Apr 19, 2020",15.70716816308095
Africa,,"Apr 20, 2020",16.636604052865767
Africa,,"Apr 21, 2020",17.355686073533956
Africa,,"Apr 22, 2020",18.362699276751854
Albania,ALB,"Mar 9, 2020",0.6949753283758426
Albania,ALB,"Mar 10, 2020",2.0849259851275277
Albania,ALB,"Mar 11, 2020",3.474876641879213
Albania,ALB,"Mar 12, 2020",3.8223643060671346
Albania,ALB,"Mar 13, 2020",7.99221627632219
Albania,ALB,"Mar 14, 2020",11.467092918201404
Albania,ALB,"Mar 15, 2020",13.20453123914101
Albania,ALB,"Mar 16, 2020",14.594481895892695
Albania,ALB,"Mar 17, 2020",17.72187087358399
Albania,ALB,"Mar 18, 2020",19.11182153033567
Albania,ALB,"Mar 19, 2020",20.501772187087358
Albania,ALB,"Mar 20, 2020",24.32413649315449
Albania,ALB,"Mar 21, 2020",24.32413649315449
Albania,ALB,"Mar 22, 2020",26.40906247828202
Albania,ALB,"Mar 23, 2020",30.926402112724997
Albania,ALB,"Mar 24, 2020",34.74876641879213
Albania,ALB,"Mar 25, 2020",42.74098269511432
Albania,ALB,"Mar 26, 2020",50.733198971436515
Albania,ALB,"Mar 27, 2020",60.46285356869831
Albania,ALB,"Mar 28, 2020",64.63270553895336
Albania,ALB,"Mar 29, 2020",68.4550698450205
Albania,ALB,"Mar 30, 2020",73.66738480783931
Albania,ALB,"Mar 31, 2020",77.48974911390646
Albania,ALB,"Apr 1, 2020",84.43950239766488
Albania,ALB,"Apr 2, 2020",89.99930502467161
Albania,ALB,"Apr 3, 2020",96.2540829800542
Albania,ALB,"Apr 4, 2020",105.63624991312808
Albania,ALB,"Apr 5, 2020",115.71339217457779
Albania,ALB,"Apr 6, 2020",125.44304677183959
Albania,ALB,"Apr 7, 2020",131.00284939884634
Albania,ALB,"Apr 8, 2020",133.08777538397385
Albania,ALB,"Apr 9, 2020",138.99506567516852
Albania,ALB,"Apr 10, 2020",142.12245465285983
Albania,ALB,"Apr 11, 2020",144.55486830217527
Albania,ALB,"Apr 12, 2020",150.46215859336994
Albania,ALB,"Apr 13, 2020",154.9794982278129
Albania,ALB,"Apr 14, 2020",162.27673917575925
Albania,ALB,"Apr 15, 2020",165.05664048926263
Albania,ALB,"Apr 16, 2020",171.65890610883312
Albania,ALB,"Apr 17, 2020",179.99861004934323
Albania,ALB,"Apr 18, 2020",187.2958509972896
Albania,ALB,"Apr 19, 2020",190.42323997498087
Albania,ALB,"Apr 20, 2020",195.28806727361177
Albania,ALB,"Apr 21, 2020",202.93279588574606
Albania,ALB,"Apr 22, 2020",211.6199874904441
Algeria,DZA,"Dec 31, 2019",0
Algeria,DZA,"Jan 1, 2020",0
Algeria,DZA,"Jan 2, 2020",0
Algeria,DZA,"Jan 3, 2020",0
Algeria,DZA,"Jan 4, 2020",0
Algeria,DZA,"Jan 5, 2020",0
Algeria,DZA,"Jan 6, 2020",0
Algeria,DZA,"Jan 7, 2020",0
Algeria,DZA,"Jan 8, 2020",0
Algeria,DZA,"Jan 9, 2020",0
Algeria,DZA,"Jan 10, 2020",0
Algeria,DZA,"Jan 11, 2020",0
Algeria,DZA,"Jan 12, 2020",0
Algeria,DZA,"Jan 13, 2020",0
Algeria,DZA,"Jan 14, 2020",0
Algeria,DZA,"Jan 15, 2020",0
Algeria,DZA,"Jan 16, 2020",0
Algeria,DZA,"Jan 17, 2020",0
Algeria,DZA,"Jan 18, 2020",0
Algeria,DZA,"Jan 19, 2020",0
Algeria,DZA,"Jan 20, 2020",0
Algeria,DZA,"Jan 21, 2020",0
Algeria,DZA,"Jan 22, 2020",0
Algeria,DZA,"Jan 23, 2020",0
Algeria,DZA,"Jan 24, 2020",0
Algeria,DZA,"Jan 25, 2020",0
Algeria,DZA,"Jan 26, 2020",0
Algeria,DZA,"Jan 27, 2020",0
Algeria,DZA,"Jan 28, 2020",0
Algeria,DZA,"Jan 29, 2020",0
Algeria,DZA,"Jan 30, 2020",0
Algeria,DZA,"Jan 31, 2020",0
Algeria,DZA,"Feb 1, 2020",0
Algeria,DZA,"Feb 2, 2020",0
Algeria,DZA,"Feb 3, 2020",0
Algeria,DZA,"Feb 4, 2020",0
Algeria,DZA,"Feb 5, 2020",0
Algeria,DZA,"Feb 6, 2020",0
Algeria,DZA,"Feb 7, 2020",0
Algeria,DZA,"Feb 8, 2020",0
Algeria,DZA,"Feb 9, 2020",0
Algeria,DZA,"Feb 10, 2020",0
Algeria,DZA,"Feb 11, 2020",0
Algeria,DZA,"Feb 12, 2020",0
Algeria,DZA,"Feb 13, 2020",0
Algeria,DZA,"Feb 14, 2020",0
Algeria,DZA,"Feb 15, 2020",0
Algeria,DZA,"Feb 16, 2020",0
Algeria,DZA,"Feb 17, 2020",0
Algeria,DZA,"Feb 18, 2020",0
Algeria,DZA,"Feb 19, 2020",0
Algeria,DZA,"Feb 20, 2020",0
Algeria,DZA,"Feb 21, 2020",0
Algeria,DZA,"Feb 22, 2020",0
Algeria,DZA,"Feb 23, 2020",0
Algeria,DZA,"Feb 24, 2020",0
Algeria,DZA,"Feb 25, 2020",0
Algeria,DZA,"Feb 26, 2020",0.022804474684900884
Algeria,DZA,"Feb 27, 2020",0.022804474684900884
Algeria,DZA,"Feb 28, 2020",0.022804474684900884
Algeria,DZA,"Feb 29, 2020",0.022804474684900884
Algeria,DZA,"Mar 1, 2020",0.06841342405470265
Algeria,DZA,"Mar 2, 2020",0.06841342405470265
Algeria,DZA,"Mar 4, 2020",0.11402237342450441
Algeria,DZA,"Mar 5, 2020",0.2736536962188106
Algeria,DZA,"Mar 6, 2020",0.387676069643315
Algeria,DZA,"Mar 9, 2020",0.45608949369801766
Algeria,DZA,"Mar 12, 2020",0.45608949369801766
Algeria,DZA,"Mar 13, 2020",0.570111867122522
Algeria,DZA,"Mar 14, 2020",0.5929163418074229
Algeria,DZA,"Mar 15, 2020",0.8437655633413327
Algeria,DZA,"Mar 16, 2020",1.0946147848752423
Algeria,DZA,"Mar 17, 2020",1.322659531724251
Algeria,DZA,"Mar 18, 2020",1.368268481094053
Algeria,DZA,"Mar 19, 2020",1.6419221773128636
Algeria,DZA,"Mar 20, 2020",2.0524027216410796
Algeria,DZA,"Mar 21, 2020",2.32605641785989
Algeria,DZA,"Mar 22, 2020",3.1698219812012227
Algeria,DZA,"Mar 23, 2020",4.583699411665077
Algeria,DZA,"Mar 24, 2020",5.245029177527203
Algeria,DZA,"Mar 25, 2020",6.020381316813833
Algeria,DZA,"Mar 26, 2020",6.8869513548400665
Algeria,DZA,"Mar 27, 2020",8.369242209358625
Algeria,DZA,"Mar 28, 2020",9.32703014612446
Algeria,DZA,"Mar 29, 2020",10.353231506945
Algeria,DZA,"Mar 30, 2020",11.65308656398435
Algeria,DZA,"Mar 31, 2020",13.317813215982115
Algeria,DZA,"Apr 1, 2020",16.328003874389033
Algeria,DZA,"Apr 2, 2020",19.31539005811105
Algeria,DZA,"Apr 3, 2020",22.48521203931227
Algeria,DZA,"Apr 4, 2020",26.704039856018934
Algeria,DZA,"Apr 5, 2020",28.528397830811006
Algeria,DZA,"Apr 6, 2020",30.101906584069166
Algeria,DZA,"Apr 7, 2020",32.450767476613954
Algeria,DZA,"Apr 8, 2020",33.4769688374345
Algeria,DZA,"Apr 9, 2020",35.84863420466419
Algeria,DZA,"Apr 10, 2020",37.992254825044874
Algeria,DZA,"Apr 11, 2020",40.15867992011046
Algeria,DZA,"Apr 12, 2020",41.618166299944114
Algeria,DZA,"Apr 13, 2020",43.64776454690029
Algeria,DZA,"Apr 14, 2020",45.22127330015845
Algeria,DZA,"Apr 15, 2020",47.20526259774483
Algeria,DZA,"Apr 16, 2020",49.25766531938591
Algeria,DZA,"Apr 17, 2020",51.7205485853552
Algeria,DZA,"Apr 18, 2020",55.14121978809033
Algeria,DZA,"Apr 19, 2020",57.80934332622374
Algeria,DZA,"Apr 20, 2020",59.95296394660442
Algeria,DZA,"Apr 21, 2020",61.9825621935606
Algeria,DZA,"Apr 22, 2020",64.10337833925638
Andorra,AND,"Mar 3, 2020",12.942470717660001
Andorra,AND,"Mar 14, 2020",25.884941435320002
Andorra,AND,"Mar 16, 2020",64.7123535883
Andorra,AND,"Mar 17, 2020",181.19459004724
Andorra,AND,"Mar 18, 2020",181.19459004724
Andorra,AND,"Mar 19, 2020",685.9509480359801
Andorra,AND,"Mar 20, 2020",970.6853038245001
Andorra,AND,"Mar 21, 2020",970.6853038245001
Andorra,AND,"Mar 22, 2020",1138.93742315408
Andorra,AND,"Mar 23, 2020",1462.49919109558
Andorra,AND,"Mar 24, 2020",1721.34860544878
Andorra,AND,"Mar 25, 2020",2122.5651976962404
Andorra,AND,"Mar 26, 2020",2433.1844949200804
Andorra,AND,"Mar 27, 2020",2899.11344075584
Andorra,AND,"Mar 28, 2020",3455.6396816152205
Andorra,AND,"Mar 29, 2020",3986.2809810392805
Andorra,AND,"Mar 30, 2020",4322.78521969844
Andorra,AND,"Mar 31, 2020",4788.7141655342
Andorra,AND,"Apr 1, 2020",4866.368989840161
Andorra,AND,"Apr 2, 2020",5047.563579887401
Andorra,AND,"Apr 3, 2020",5539.377467158481
Andorra,AND,"Apr 4, 2020",5681.74464505274
Andorra,AND,"Apr 5, 2020",6031.19135442956
Andorra,AND,"Apr 6, 2020",6484.177829547661
Andorra,AND,"Apr 7, 2020",6807.739597489161
Andorra,AND,"Apr 8, 2020",7053.646541124701
Andorra,AND,"Apr 9, 2020",7299.55348476024
Andorra,AND,"Apr 10, 2020",7545.460428395781
Andorra,AND,"Apr 11, 2020",7778.4249013136605
Andorra,AND,"Apr 12, 2020",8050.216786384521
Andorra,AND,"Apr 13, 2020",8257.296317867082
Andorra,AND,"Apr 14, 2020",8360.836083608361
Andorra,AND,"Apr 15, 2020",8529.08820293794
Andorra,AND,"Apr 16, 2020",8710.282792985181
Andorra,AND,"Apr 17, 2020",8826.765029444121
Andorra,AND,"Apr 18, 2020",9007.959619491361
Andorra,AND,"Apr 19, 2020",9111.49938523264
Andorra,AND,"Apr 20, 2020",9227.98162169158
Andorra,AND,"Apr 21, 2020",9279.75150456222
Andorra,AND,"Apr 22, 2020",9279.75150456222
Angola,AGO,"Mar 22, 2020",0.0608526651094064
Angola,AGO,"Mar 23, 2020",0.0608526651094064
Angola,AGO,"Mar 24, 2020",0.0608526651094064
Angola,AGO,"Mar 25, 2020",0.0608526651094064
Angola,AGO,"Mar 26, 2020",0.0608526651094064
Angola,AGO,"Mar 27, 2020",0.0912789976641096
Angola,AGO,"Mar 28, 2020",0.1217053302188128
Angola,AGO,"Mar 29, 2020",0.1217053302188128
Angola,AGO,"Mar 30, 2020",0.2129843278829224
Angola,AGO,"Mar 31, 2020",0.2129843278829224
Angola,AGO,"Apr 1, 2020",0.2129843278829224
Angola,AGO,"Apr 2, 2020",0.2434106604376256
Angola,AGO,"Apr 3, 2020",0.2434106604376256
Angola,AGO,"Apr 4, 2020",0.2434106604376256
Angola,AGO,"Apr 5, 2020",0.304263325547032
Angola,AGO,"Apr 6, 2020",0.4259686557658448
Angola,AGO,"Apr 7, 2020",0.4868213208752512
Angola,AGO,"Apr 8, 2020",0.5172476534299544
Angola,AGO,"Apr 9, 2020",0.5781003185393608
Angola,AGO,"Apr 10, 2020",0.5781003185393608
Angola,AGO,"Apr 11, 2020",0.5781003185393608
Angola,AGO,"Apr 12, 2020",0.5781003185393608
Angola,AGO,"Apr 13, 2020",0.5781003185393608
Angola,AGO,"Apr 14, 2020",0.5781003185393608
Angola,AGO,"Apr 15, 2020",0.5781003185393608
Angola,AGO,"Apr 16, 2020",0.5781003185393608
Angola,AGO,"Apr 17, 2020",0.5781003185393608
Angola,AGO,"Apr 18, 2020",0.5781003185393608
Angola,AGO,"Apr 19, 2020",0.7302319813128768
Angola,AGO,"Apr 20, 2020",0.7302319813128768
Angola,AGO,"Apr 21, 2020",0.7302319813128768
Angola,AGO,"Apr 22, 2020",0.7302319813128768
Anguilla,AIA,"Mar 27, 2020",133.3155579256099
Anguilla,AIA,"Mar 28, 2020",133.3155579256099
Anguilla,AIA,"Mar 29, 2020",133.3155579256099
Anguilla,AIA,"Mar 30, 2020",133.3155579256099
Anguilla,AIA,"Mar 31, 2020",133.3155579256099
Anguilla,AIA,"Apr 1, 2020",133.3155579256099
Anguilla,AIA,"Apr 2, 2020",133.3155579256099
Anguilla,AIA,"Apr 3, 2020",199.97333688841488
Anguilla,AIA,"Apr 4, 2020",199.97333688841488
Anguilla,AIA,"Apr 5, 2020",199.97333688841488
Anguilla,AIA,"Apr 6, 2020",199.97333688841488
Anguilla,AIA,"Apr 7, 2020",199.97333688841488
Anguilla,AIA,"Apr 8, 2020",199.97333688841488
Anguilla,AIA,"Apr 9, 2020",199.97333688841488
Anguilla,AIA,"Apr 10, 2020",199.97333688841488
Anguilla,AIA,"Apr 11, 2020",199.97333688841488
Anguilla,AIA,"Apr 12, 2020",199.97333688841488
Anguilla,AIA,"Apr 13, 2020",199.97333688841488
Anguilla,AIA,"Apr 14, 2020",199.97333688841488
Anguilla,AIA,"Apr 15, 2020",199.97333688841488
Anguilla,AIA,"Apr 16, 2020",199.97333688841488
Anguilla,AIA,"Apr 17, 2020",199.97333688841488
Anguilla,AIA,"Apr 18, 2020",199.97333688841488
Anguilla,AIA,"Apr 19, 2020",199.97333688841488
Anguilla,AIA,"Apr 20, 2020",199.97333688841488
Anguilla,AIA,"Apr 21, 2020",199.97333688841488
Anguilla,AIA,"Apr 22, 2020",199.97333688841488
Antigua and Barbuda,ATG,"Mar 15, 2020",10.211584020913325
Antigua and Barbuda,ATG,"Mar 21, 2020",10.211584020913325
Antigua and Barbuda,ATG,"Mar 22, 2020",10.211584020913325
Antigua and Barbuda,ATG,"Mar 23, 2020",10.211584020913325
Antigua and Barbuda,ATG,"Mar 24, 2020",10.211584020913325
Antigua and Barbuda,ATG,"Mar 25, 2020",30.63475206273997
Antigua and Barbuda,ATG,"Mar 26, 2020",30.63475206273997
Antigua and Barbuda,ATG,"Mar 27, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Mar 28, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Mar 29, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Mar 30, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Mar 31, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Apr 1, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Apr 2, 2020",71.48108814639326
Antigua and Barbuda,ATG,"Apr 3, 2020",91.90425618821992
Antigua and Barbuda,ATG,"Apr 4, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 5, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 6, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 7, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 8, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 9, 2020",153.17376031369986
Antigua and Barbuda,ATG,"Apr 10, 2020",194.02009639735314
Antigua and Barbuda,ATG,"Apr 11, 2020",214.4432644391798
Antigua and Barbuda,ATG,"Apr 12, 2020",214.4432644391798
Antigua and Barbuda,ATG,"Apr 13, 2020",214.4432644391798
Antigua and Barbuda,ATG,"Apr 14, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 15, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 16, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 17, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 18, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 19, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 20, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 21, 2020",234.86643248100646
Antigua and Barbuda,ATG,"Apr 22, 2020",245.07801650191976
Argentina,ARG,"Mar 4, 2020",0.022125961016225035
Argentina,ARG,"Mar 6, 2020",0.04425192203245007
Argentina,ARG,"Mar 7, 2020",0.17700768812980028
Argentina,ARG,"Mar 8, 2020",0.1991336491460253
Argentina,ARG,"Mar 9, 2020",0.2655115321947004
Argentina,ARG,"Mar 11, 2020",0.42039325930827565
Argentina,ARG,"Mar 13, 2020",0.685904791502976
Argentina,ARG,"Mar 14, 2020",0.7522826745516511
Argentina,ARG,"Mar 15, 2020",0.9956682457301265
Argentina,ARG,"Mar 16, 2020",1.2390538169086018
Argentina,ARG,"Mar 17, 2020",1.4381874660546272
Argentina,ARG,"Mar 18, 2020",1.7479509202817776
Argentina,ARG,"Mar 19, 2020",2.146218218573828
Argentina,ARG,"Mar 20, 2020",2.8321230100768044
Argentina,ARG,"Mar 21, 2020",3.495901840563555
Argentina,ARG,"Mar 22, 2020",4.978341228650633
Argentina,ARG,"Mar 23, 2020",5.885505630315859
Argentina,ARG,"Mar 24, 2020",6.659914265883735
Argentina,ARG,"Mar 25, 2020",8.562746913279089
Argentina,ARG,"Mar 26, 2020",11.107232430144967
Argentina,ARG,"Mar 27, 2020",13.032191038556546
Argentina,ARG,"Mar 28, 2020",15.266913101195273
Argentina,ARG,"Mar 29, 2020",16.48384095708765
Argentina,ARG,"Mar 30, 2020",18.14328803330453
Argentina,ARG,"Mar 31, 2020",21.373678341673383
Argentina,ARG,"Apr 1, 2020",21.373678341673383
Argentina,ARG,"Apr 2, 2020",25.068713831382965
